"rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state","trait","cd"
0.00111420889697715,2.30627516785097e-05,0.172946239349867,-1.16105219283126,-0.874531273720841,999565217.83354,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874532950727289,28887494182.1239,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874533126122118,27669725225.0515,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874534264214163,21831023356.7867,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874532950727289,28887494182.1239,"AM","RD",TRUE
0.00111420889697715,0.00174343081913422,0.172946239349867,-1.16910170034809,-0.874531117903678,84008589.9697225,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.87453393088461,23576202706.8454,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531253192133,1717713173.95473,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874533126122118,27669725225.0515,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874531043153489,24861409459.6588,"AM","RD",TRUE
0.00123248631988436,2.30627516785097e-08,0.172946239349867,-0.940074987012473,-0.949781547675618,44.5108636743089,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874536167688911,15393646998.0419,"AM","RD",TRUE
0.00139659371779316,0.0318813074068235,0.172946239349867,-0.87453058171721,-0.874536167688911,15393646998.0419,"AM","RD",TRUE
