F00679,F00727,F00261,F00709,F00043,F00056,F00645,F00004,F01286,F01287,F01289,F01290
0.19,58.7,17.9006207,0.61,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,strobus,Pinaceae,Pinales
0.23,37.77,15.6491065,0.64,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,strobus,Pinaceae,Pinales
0.34,14.74,12.42213488,0.76,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,strobus,Pinaceae,Pinales
0.28,23.6,14.67792869,0.67,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,strobus,Pinaceae,Pinales
0.32,20.13,12.387321,0.61,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,strobus,Pinaceae,Pinales
0.49,9.03,10.62483668,0.59,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,strobus,Pinaceae,Pinales
0.31,18.02,12.26255655,0.74,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,strobus,Pinaceae,Pinales
0.36,14.42,13.52290988,0.69,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,strobus,Pinaceae,Pinales
0.47,7.73,11.03925586,0.73,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,strobus,Pinaceae,Pinales
0.26,24.44,13.90033841,0.79,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,virginiana,Pinaceae,Pinales
0.32,17.62,13.51641059,0.71,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,virginiana,Pinaceae,Pinales
0.21,34.31,21.1862278,0.84,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,virginiana,Pinaceae,Pinales
0.24,29.18,16.70128822,0.74,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,virginiana,Pinaceae,Pinales
0.32,16.47,15.76388478,0.75,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,virginiana,Pinaceae,Pinales
0.25,29.62,11.13587379,0.69,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,virginiana,Pinaceae,Pinales
0.28,27.24,11.14125252,0.6,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,virginiana,Pinaceae,Pinales
0.4,12.34,8.733606339,0.65,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Pinus,virginiana,Pinaceae,Pinales
0.17,61.61,9.270367026,0.68,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Populus,tremuloides,Salicaceae,Malpighiales
0.22,72.13,10.23690343,0.36,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Populus,tremuloides,Salicaceae,Malpighiales
0.36,16.89,7.00932622,0.59,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Populus,tremuloides,Salicaceae,Malpighiales
0.16,64.89,12.43589044,0.73,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Populus,tremuloides,Salicaceae,Malpighiales
0.19,42.35,9.633629322,0.81,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Populus,tremuloides,Salicaceae,Malpighiales
0.26,20.74,7.665268183,0.91,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Populus,tremuloides,Salicaceae,Malpighiales
0.17,68.97,16.1525166,0.61,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Populus,tremuloides,Salicaceae,Malpighiales
0.19,50.19,11.31996512,0.68,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Populus,tremuloides,Salicaceae,Malpighiales
0.23,33.7,9.357616305,0.74,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Populus,tremuloides,Salicaceae,Malpighiales
0.21,37.93,15.71197987,0.74,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,alba,Fagaceae,Fagales
0.23,30.65,13.88014674,0.77,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,alba,Fagaceae,Fagales
0.32,14.37,13.78930211,0.88,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,alba,Fagaceae,Fagales
0.16,81.12,13.62918139,0.61,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,alba,Fagaceae,Fagales
0.17,55.97,10.50310969,0.83,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,alba,Fagaceae,Fagales
0.2,37.8,9.492176771,0.87,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,alba,Fagaceae,Fagales
0.15,70.28,20.90657949,0.86,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,rubra,Fagaceae,Fagales
0.17,52.21,10.62517524,0.84,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,rubra,Fagaceae,Fagales
0.24,22.64,8.046220541,0.94,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,rubra,Fagaceae,Fagales
0.15,67.37,14.02217627,0.82,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,rubra,Fagaceae,Fagales
0.17,64.19,11.55482411,0.66,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,rubra,Fagaceae,Fagales
0.21,43.04,8.088725209,0.7,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,rubra,Fagaceae,Fagales
0.2,54.94,16.25705004,0.57,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,rubra,Fagaceae,Fagales
0.2,42.75,11.67873502,0.74,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,rubra,Fagaceae,Fagales
0.24,27.28,9.818302989,0.79,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Quercus,rubra,Fagaceae,Fagales
0.44,14.07,22.4887085,0.46,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Sassafras,albidum,Lauraceae,Laurales
0.55,10.11,18.91664505,0.42,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Sassafras,albidum,Lauraceae,Laurales
0.76,4.88,14.09663677,0.45,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Sassafras,albidum,Lauraceae,Laurales
0.56,15.15,18.45722437,0.27,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Sassafras,albidum,Lauraceae,Laurales
0.57,12.68,20.01423359,0.3,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Sassafras,albidum,Lauraceae,Laurales
0.65,8.06,18.14637542,0.38,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Sassafras,albidum,Lauraceae,Laurales
0.62,12.17,16.32878423,0.27,C3,1.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Sassafras,albidum,Lauraceae,Laurales
0.63,10.37,15.67490339,0.31,C3,2.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Sassafras,albidum,Lauraceae,Laurales
0.72,6.24,14.46624875,0.4,C3,3.0,,"McCormack ML, Adams TS, Smithwick EAH, Eissenstat DM. 2012. Predicting fine root lifespan from plant functional traits in temperate trees. New Phytologist 195:823-831.",Sassafras,albidum,Lauraceae,Laurales
0.43,13.8,11.5,0.056,C3,1.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.47,11.63,11.0,0.05443,C3,2.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.56,4.94,10.5,0.11256,C3,3.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.375308898,13.59336325,11.21897948,0.072500051,C3,1.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.447737287,11.42739073,10.70803251,0.062500129,C3,2.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.46090616,5.601668663,10.12409187,0.157500111,C3,3.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.487243204,14.2655628,11.62044007,0.040000083,C3,1.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.493827866,12.02490093,11.18248512,0.047500148,C3,2.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.665021292,4.481337603,10.81752223,0.067500167,C3,3.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.238016529,15.92307692,12.44444444,0.049786511,C3,1.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.257851896,13.53845552,12.77777479,0.060302795,C3,2.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.376860362,6.307690403,11.14814562,0.108173069,C3,3.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.297520661,12.46153846,10.48148148,0.062239593,C3,1.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.363636999,10.3846108,9.148147211,0.050349628,C3,2.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.449587598,4.00000003,9.777776315,0.119381355,C3,3.0,,"Wang Z-H, Li R-X, Guan Z-W. 2013. Effects of thinning on fine-root morphology, biomass and N concentration of different branch orders of Chinese fir. Chinese Journal of Applied Ecology 24: 1487-1493.",Cunninghamia,lanceolata,Cupressaceae,Pinales
0.455513596,9.12549469,7.218394034,0.675285705,,3.0,,"Chen G-T, Tu L-H, Peng Y, Hu H-L, Hu T-X, Xu Z-F, Liu L, Tang Y. 2017. Effect of nitrogen additions on root morphology and chemistry in a subtropical bamboo forest. Plant Soil 412: 441-451.",Pleioblastus,amarus,Poaceae,Poales
0.428137202,13.6882331,7.172417214,0.511027246,,3.0,,"Chen G-T, Tu L-H, Peng Y, Hu H-L, Hu T-X, Xu Z-F, Liu L, Tang Y. 2017. Effect of nitrogen additions on root morphology and chemistry in a subtropical bamboo forest. Plant Soil 412: 441-451.",Pleioblastus,amarus,Poaceae,Poales
0.467680937,11.97720838,5.471268748,0.474525395,,3.0,,"Chen G-T, Tu L-H, Peng Y, Hu H-L, Hu T-X, Xu Z-F, Liu L, Tang Y. 2017. Effect of nitrogen additions on root morphology and chemistry in a subtropical bamboo forest. Plant Soil 412: 441-451.",Pleioblastus,amarus,Poaceae,Poales
0.437262716,12.54755163,5.149430001,0.565780149,,3.0,,"Chen G-T, Tu L-H, Peng Y, Hu H-L, Hu T-X, Xu Z-F, Liu L, Tang Y. 2017. Effect of nitrogen additions on root morphology and chemistry in a subtropical bamboo forest. Plant Soil 412: 441-451.",Pleioblastus,amarus,Poaceae,Poales
0.07029462,60.68,10.75,0.086666667,C3,1.0,,Valverde et al (unpublished),Acer,saccharum,Sapindaceae,Sapindales
0.09204845,19.4575,12.15,0.1575,,1.0,,Valverde et al (unpublished),Aesculus,hippocastanum,Sapindaceae,Sapindales
0.05444722,43.2,13.1,0.105,C3,1.0,,Valverde et al (unpublished),Aesculus,parviflora,Sapindaceae,Sapindales
0.17697552,13.54666667,25.13333333,0.166666667,,1.0,,Valverde et al (unpublished),Asimina,triloba,Annonaceae,Magnoliales
0.14620989,37.2625,27.35,0.11,C3,1.0,,Valverde et al (unpublished),Catalpa,bignonioides,Bignoniaceae,Lamiales
0.05889539,27.3525,12.425,0.16,C3,1.0,,Valverde et al (unpublished),Cercidiphyllum,japonicum,Cercidiphyllaceae,Saxifragales
0.10320651,13.8825,17.75,0.1625,C3,1.0,,Valverde et al (unpublished),Chionanthus,virginicus,Oleaceae,Lamiales
0.03740209,39.045,16.5,0.12,C3,1.0,,Valverde et al (unpublished),Cornus,florida,Cornaceae,Cornales
0.07677239,24.38,18.675,0.125,C3,1.0,,Valverde et al (unpublished),Diospyros,virginiana,Ebenaceae,Ericales
0.13193054,38.9325,22.175,0.14,C3,1.0,,Valverde et al (unpublished),Fraxinus,americana,Oleaceae,Lamiales
0.18058055,20.165,21.775,0.135,C3,1.0,,Valverde et al (unpublished),Gleditsia,triacanthos,Fabaceae,Fabales
0.09352183,50.52666667,21.6,0.096666667,,1.0,,Valverde et al (unpublished),Halesia,tetraptera,Styracaceae,Ericales
0.04246862,24.295,12.625,0.1875,,1.0,,Valverde et al (unpublished),Hamamelis,virginiana,Hamamelidaceae,Saxifragales
0.09411828,44.4675,15.925,0.1075,C3,1.0,,Valverde et al (unpublished),Ilex,opaca,Aquifoliaceae,Aquifoliales
0.0534852,31.23,19.6,0.146666667,C3,1.0,,Valverde et al (unpublished),Juglans,nigra,Juglandaceae,Fagales
0.13930004,97.54,10.6,0.06,C3,1.0,,Valverde et al (unpublished),Koelreuteria,paniculata,Sapindaceae,Sapindales
0.12212971,31.7225,11.65,0.1475,C3,1.0,,Valverde et al (unpublished),Liquidambar,styraciflua,Altingiaceae,Saxifragales
0.06005206,15.1875,20.5,0.1275,C3,1.0,,Valverde et al (unpublished),Liriodendron,tulipifera,Magnoliaceae,Magnoliales
0.10065245,12.3825,20.475,0.1425,C3,1.0,,Valverde et al (unpublished),Magnolia,acuminata,Magnoliaceae,Magnoliales
0.18879751,20.9,19.2,0.11,C3,1.0,,Valverde et al (unpublished),Magnolia,denudata,Magnoliaceae,Magnoliales
0.12586501,9.09,18.35,0.135,C3,1.0,,Valverde et al (unpublished),Magnolia,grandiflora,Magnoliaceae,Magnoliales
0.2333452,27.32,36.95,0.12,C3,1.0,,Valverde et al (unpublished),Magnolia,kobus,Magnoliaceae,Magnoliales
0.19940411,12.9,31.9,0.13,C3,1.0,,Valverde et al (unpublished),Magnolia,macrophylla,Magnoliaceae,Magnoliales
0.13506912,31.1625,26.275,0.0925,C3,1.0,,Valverde et al (unpublished),Magnolia,stellata,Magnoliaceae,Magnoliales
0.18597379,17.9975,23.625,0.135,C3,1.0,,Valverde et al (unpublished),Magnolia,tripetala,Magnoliaceae,Magnoliales
0.10884048,20.13,24.725,0.1175,C3,1.0,,Valverde et al (unpublished),Magnolia,virginiana,Magnoliaceae,Magnoliales
0.18002592,13.57333333,16.43333333,0.16,C3,1.0,,Valverde et al (unpublished),Nyssa,aquatica,Cornaceae,Cornales
0.2820609,23.93,13.0,0.1475,C3,1.0,,Valverde et al (unpublished),Platanus,acerifolia,Platanaceae,Proteales
0.16859122,87.255,13.85,0.0675,C3,1.0,,Valverde et al (unpublished),Populus,deltoides,Salicaceae,Malpighiales
0.04215448,81.44333333,19.36666667,0.103333333,C3,1.0,,Valverde et al (unpublished),Prunus,sargentii,Rosaceae,Rosales
0.21953796,20.51333333,23.2,0.116666667,C3,1.0,,Valverde et al (unpublished),Sassafras,albidum,Lauraceae,Laurales
0.0869885,36.8175,26.3,0.155,C3,1.0,,Valverde et al (unpublished),Styphnolobium,japonicum,Fabaceae,Fabales
0.06142204,89.92,23.9,0.075,C3,1.0,,Valverde et al (unpublished),Syringa,reticulata,Oleaceae,Lamiales
0.07658111,71.77,16.325,0.0775,C3,1.0,,Valverde et al (unpublished),Ulmus,americana,Ulmaceae,Rosales
