binominal,F01286,F01287,F01289,F01290,F00056,F00004,F00679,F00727
Lithocarpus_chiungchungensis,Lithocarpus,chiungchungensis,Fagaceae,Fagales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-1.5162208307229665,4.326910252115215
Lithocarpus_cleistocarpus,Lithocarpus,cleistocarpus,Fagaceae,Fagales,1.0,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.2941710722440847,4.231227348294458
Lithocarpus_clementianus,Lithocarpus,clementianus,Fagaceae,Fagales,,"Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.",-0.8480481417779078,3.385169620584958
Lithocarpus_confertus,Lithocarpus,confertus,Fagaceae,Fagales,,"Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.",-0.6655320135269719,3.01950739220476
Lithocarpus_fenestratus,Lithocarpus,fenestratus,Fagaceae,Fagales,1.0,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",-0.5181440045736706,2.6272016132388893
Lithocarpus_lampadarius,Lithocarpus,lampadarius,Fagaceae,Fagales,,"Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.",-0.6866682144622362,2.9859786108603728
Lithocarpus_rigidus,Lithocarpus,rigidus,Fagaceae,Fagales,,"Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.",-0.5811586786118981,2.732385026117004
Litsea_baviensis,Litsea,baviensis,Lauraceae,Laurales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.34822503093608975,2.5664866367804233
Litsea_cubeba,Litsea,cubeba,Lauraceae,Laurales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.9015745480384745,3.688629422858727
Litsea_elongata,Litsea,elongata,Lauraceae,Laurales,1.0,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.1427732889689353,3.875894198777764
Litsea_ichangensis,Litsea,ichangensis,Lauraceae,Laurales,1.0,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-0.9069903646768557,4.118515873267373
Litsea_verticillata,Litsea,verticillata,Lauraceae,Laurales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.6474283949149995,2.7466296830696852
Lobelia_siphilitica,Lobelia,siphilitica,Campanulaceae,Asterales,,"Poon GT, Maherali H. 2015. Competitive interactions between a nonmycorrhizal invasive plant, Alliaria petiolata, and a suite of mycorrhizal grassland, old field, and forest species. PeerJ 3: e1090",-1.670887874750323,6.215416816801312
Lolium_multiflorum,Lolium,multiflorum,Poaceae,Poales,,"Roumet C, Lafont F, Sari M, Warembourg F, Garnier E. 2008. Root traits and taxonomic affiliation of nine herbaceous species grown in glasshouse conditions. Plant Soil 312:69-83. ",-1.0498221244986778,5.645446897643238
Lolium_perenne,Lolium,perenne,Poaceae,Poales,,"<StringArray>
[                                                              'Fort F, Jouany C, Cruz P. 2013.Root and leaf functional trait relations in Poaceae species: implications of differing resource-acquisition strategies. Journal of Plant Ecology 6:211-219',
 'Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.',
                                                                                                                                                                                                                                 'Comas - Pasture species']
Length: 3, dtype: str",-1.419276794624461,5.380603529331644
Lolium_rigidum,Lolium,rigidum,Poaceae,Poales,,"Hill JO, Simpson RJ, Moore AD, Chapman DF. 2006. Morphology and response of roots of pasture species to phosphorus and nitrogen nutrition. Plant and Soil 286: 7-19.",-1.6419560886563702,5.541041358744827
Lomandra_filiformis,Lomandra,filiformis,Asparagaceae,Asparagales,,"Mokany K, Ash J. 2008. Are traits measured on pot grown plants representative of those in natural communities? Journal of Vegetation Science 19: 119-126.",-0.6635883783184009,3.1654750481410856
Lonicera_chrysantha,Lonicera,chrysantha,Caprifoliaceae,Dipsacales,1.0,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-1.372292841484077,5.141958617938513
Lonicera_maackii,Lonicera,maackii,Caprifoliaceae,Dipsacales,,"Caplan JS, Stone BWG, Faillace CA, Lafond JJ, Baumgarten JM, Mozdzer TJ, Dighton J, Meiners SJ, Grabosky JC, Ehrenfeld JG. 2017. Nutrient foraging strategies are associated with productivity and population growth in forest shrubs. Annals of Botany 119: 977-988.",-1.3618199759166192,3.417016919112529
Loropetalum_chinense,Loropetalum,chinense,Hamamelidaceae,Saxifragales,,"Fu X, Wang J, Wang H, Dai X, Yang F, Zhao M. 2016. Response of the fine root production, phenology, and turnover rate of six shrub species from a subtropical forest to a soil moisture gradient and shading. Plant Soil 399: 135-146. ",-0.5621189181535413,4.51085950651685
Lotus_corniculatus,Lotus,corniculatus,Fabaceae,Fabales,,"<StringArray>
[   'Yang Z, Culvenor RA, Haling RE, Stefanski A, Ryan MH, Sandral GA, Kidd DR, Lambers H, Simpson RJ. 2015. Variation in root traits associated with nutrient foraging among temperate legumes and grasses. Grass and Forage Science, early view article',
 'Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.',
                                                                 'Fort F, Volaire F, Guilioni L, Barkaoui K, Navas ML, Roumet C. 2017. Root traits are related to plant water-use among rangeland Mediterranean species. Functional Ecology 31: 1700-1709',
                                                                                                                                                                                                                                 'Comas - Pasture species']
Length: 4, dtype: str",-0.8220255618634535,5.007580493301723
Lotus_tenuis,Lotus,tenuis,Fabaceae,Fabales,,"Roumet C, Lafont F, Sari M, Warembourg F, Garnier E. 2008. Root traits and taxonomic affiliation of nine herbaceous species grown in glasshouse conditions. Plant Soil 312:69-83. ",-0.6539264674066639,4.709530201312334
Lupinus_perennis,Lupinus,perennis,Fabaceae,Fabales,,"Craine JM, Froehle J, Tilman DG, Wedin DA, Chapin FS. 2001. The relationships among root and leaf traits of 76 grassland species and relative abundance among fertility and disturbance gradients. Oikos 93: 274-285",-1.0788096613719298,4.762173934797756
Luzula_sylvatica,Luzula,sylvatica,Juncaceae,Poales,,"Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.",-0.9493305859523552,4.280824129164719
Lycopodium_volubile,Lycopodium,volubile,Lycopodiaceae,Lycopodiales,,"Holdaway RJ, Richardson SJ, Dickie IA, Peltzer DA, Coomes DA. 2011. Species- and community-level patterns in fine root traits along a 120 000-year soil chronosequence in temperate rain forest. Journal of Ecology 99: 954-963.",-0.8209805520698302,4.0163830207523885
Lysimachia_nemorum,Lysimachia,nemorum,Primulaceae,Ericales,,"Roumet C, Birouste M, Picon-Cochard C, Ghestem M, Osman N, Vrignon-Brenas S, Cao K-F, Stokes A. 2016. Root structure-function relationships in 74 species: evidence of root economics spectrum related to carbon economy. New Phytologist 210: 815-826.",-0.7635696448564911,4.456206032848133
Macaranga_sampsonii,Macaranga,sampsonii,Euphorbiaceae,Malpighiales,1.0,"<StringArray>
['Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.', 'Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.']
Length: 2, dtype: str",-1.9736662040725328,4.72974804048834
Machilus_breviflora,Machilus,breviflora,Lauraceae,Laurales,1.0,"<StringArray>
['Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.', 'Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.']
Length: 2, dtype: str",-0.5813032827187808,2.9749723561768375
Machilus_kwangtungensis,Machilus,kwangtungensis,Lauraceae,Laurales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.8534802654634799,3.475067230228611
Machilus_nanmu,Machilus,nanmu,Lauraceae,Laurales,1.0,"Wang R, Wang Q, Zhao N, Xu Z, Zhu X, Jiao C, Yu G, He N. 2018. Different phylogenetic and environmental controls of first-order root morphological and nutrient traits: Evidence of multidimensional root traits. Special Focus on Functional Traits Along A Transect 32(1): 29-39.",-0.7322952643508026,3.344264745685408
Machilus_oculodracontis,Machilus,oculodracontis,Lauraceae,Laurales,1.0,"Liu B, Li H, Zhu B, Koide RT, Eissenstat DM, Guo D. 2015. Complementarity between roots and AM fungi in nutrient foraging strategies. New Phytologist 208: 125-136.",-0.7550225842780328,3.3214324131932926
Machilus_robusta,Machilus,robusta,Lauraceae,Laurales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.7361590711532363,2.8903717578961645
Machilus_shweliensis,Machilus,shweliensis,Lauraceae,Laurales,1.0,"Chen W, Zeng H, Eissenstat DM, Guo D. 2013. Variation of first-order root traits across climatic gradients and evolutionary trends in geological time. Global Ecology and Biogeography 22: 846-856.",-0.9159902970092291,3.6154750805305236
Machilus_velutina,Machilus,velutina,Lauraceae,Laurales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.7905174809562218,3.0809921175048145
Macropanax_undulatus,Macropanax,undulatus,Araliaceae,Apiales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-1.3329431856228962,3.3568971227655755
Madhuca_endertii,Madhuca,endertii,Sapotaceae,Ericales,,"Ushio M, Fujiki Y, Hidaka A, Kitayama K. 2015. Linkage of root physiology and morphology as an adaptation to soil phosphorus impoverishment in tropical montane forests. Functional Ecology 29: 1235-1245.",-0.22752814963203385,2.199416617504179
Magnolia_acuminata,Magnolia,acuminata,Magnoliaceae,Magnoliales,1.0,"<StringArray>
[' Valverde-Barrantes OJ, Smemo KA, Blackwood CB. 2014. Fine root morphology is phylogenetically structured, but nitrogen is related to the plant economics spectrum in temperate trees. Functional Ecology 29: 796-807.', 'Valverde et al (unpublished)']
Length: 2, dtype: str",-0.6130406749215425,2.5162880457595
Magnolia_baillonii,Magnolia,baillonii,Magnoliaceae,Magnoliales,1.0,"<StringArray>
['Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.', 'Kong DL, Wang JJ, Kardol P, Wu HF, Zeng H, Deng XB, Deng Y. 2016. Economic strategies of plant absorptive roots vary with root diameter. Biogeosciences 13: 415-424.']
Length: 2, dtype: str",-0.5538201153388461,2.9616582932202395
Magnolia_balansae,Magnolia,balansae,Magnoliaceae,Magnoliales,1.0,"Kong D, Ma C, Zhang Q, Li L, Chen X, Zeng H, Guo D. 2014. Leading dimensions in absorptive root trait variation across 96 subtropical forest species. New Phytologist 203: 863-872.",-0.5446582123024426,3.0037004432031678
