"shifts","delta_rd","delta_srl"
"AM_to_AM",0.161060217586436,0.240799783056482
"AM_to_AM",0.0266915203586533,-0.109377309829519
"AM_to_AM",0.0131703569511008,-0.0207831803667093
"AM_to_NMAM",0.71488910879204,-2.43114825278219
"AM_to_AM",-0.248361316450387,1.69495474714534
"AM_to_AM",-0.0731154698414713,-0.0445997119869701
"AM_to_AM",0.209988509077421,-1.42605804728421
"AM_to_AM",-0.393625577086925,1.31404125574729
"AM_to_AM",-0.0885560135976,1.26380153075006
"AM_to_AM",-0.461370656020116,-0.170266713980802
"AM_to_NM",0.453493637778552,-0.595284654872593
"AM_to_AM",-0.00113989207245813,0.000609067833745147
"AM_to_AM",-0.00155563078193421,0.00236694126655213
"AM_to_AM",0.0394623258229199,-0.129466052202232
"AM_to_AM",0.167681652786021,-0.618432689492306
"AM_to_AM",0.182958944842281,-0.561610650977315
"AM_to_AM",0.0355373102338947,-0.244233187186603
"AM_to_AM",-0.298637990763315,1.13707988527484
"AM_to_AM",-0.41208376852532,0.75991593816145
"AM_to_AM",-0.547840174421778,0.767805109272255
"AM_to_AM",0.00639565095081973,-0.00599158417566636
"AM_to_AM",-0.328634646560645,0.203785314845166
"AM_to_AM",0.589479674506821,-0.448150580204628
"AM_to_AM",0.0667722709161231,-0.595660008498731
"AM_to_AM",0.0297033886288705,-0.138608858103032
"AM_to_AM",0.0445073956643345,-0.218906209285613
"AM_to_AM",0.128068664157109,-0.535688383147872
"AM_to_AM",0.0560324239857071,-0.294123703032583
"AM_to_NMAM",0.0717189300070709,-0.281904279612064
"NMAM_to_NMAM",-0.0504772780550631,-0.858804345550231
"NMAM_to_NMAM",0.288364175158357,-0.0762533072959917
"AM_to_AM",-0.114196318943097,0.191224260202786
"AM_to_AM",0.00726055831497163,0.0919090560990012
"AM_to_AM",-0.66974042012569,1.45553092772661
"AM_to_AM",0.161163706033176,-0.319739671626065
"AM_to_AM",0.194681745035389,-0.880092980582146
"AM_to_AM",0.322554883928565,-0.146075218006334
"AM_to_AM",-0.117089171699855,0.32706424855228
"AM_to_AM",-0.125380744142578,-0.0222803840531229
"AM_to_AM",0.075879211199305,0.0557278682520992
"AM_to_AM",-0.00885789305508533,0.0415790250937675
"AM_to_AM",0.035631474321604,0.559801920508813
"AM_to_AM",-0.14380090464475,-0.0520536975606296
"AM_to_AM",0.146741907343421,-0.527504005625415
"AM_to_AM",-0.113836269770927,0.51596507396282
"AM_to_AM",0.0119386050068547,-0.0675736882827818
"AM_to_AM",-0.0580345069331349,0.152633562605889
"AM_to_AM",-0.139650364786097,0.381792043816748
"AM_to_AM",-0.00319276500069232,0.0130657776281451
"AM_to_AM",-0.0205645835518879,-0.0352154694837425
"AM_to_AM",0.220592632645095,-0.540388053314973
"AM_to_AM",-0.294383004668536,0.414026992434315
"AM_to_AM",-0.000833872937072266,0.0173158087815297
"AM_to_AM",-0.201996417162645,0.524195841384222
"AM_to_AM",0.169980835423512,0.140624500873989
"AM_to_AM",-0.118005471585722,0.275687939220136
"AM_to_AM",-0.00388536376844573,0.377963742446949
"AM_to_AM",0.25504562733857,-0.37021169817885
"AM_to_AM",0.0168415405914485,-0.00748867168444312
"AM_to_AM",0.0080383403073101,-0.0286257406822097
"AM_to_AM",-0.282552310536661,0.661858433100992
"AM_to_AM",-0.320888706735313,0.131387721393777
"AM_to_AM",0.153678962779418,-0.444753440053877
"AM_to_AM",0.264665360195207,-1.01242164539656
"AM_to_AM",-0.000154249306757892,0.000724193907440718
"AM_to_AM",-0.0503404438437867,0.0573099735339291
"AM_to_AM",-0.00447514125374671,0.0130463634168732
"AM_to_AM",-0.0352798291443546,0.136065972100264
"AM_to_AM",-0.154839030787077,0.483628103290435
"AM_to_AM",0.0476123453344913,-0.0700800917199254
"AM_to_AM",0.0289648409429,-0.218606345373227
"AM_to_AM",-0.425575569471485,0.274797617049491
"AM_to_AM",0.457229490554036,-0.0343452603641388
"AM_to_AM",0.516308233735894,-1.43156581480082
"AM_to_AM",-0.119448879017405,0.582273677093799
"AM_to_AM",-0.00491149768920263,-0.000975978375546749
"AM_to_AM",0.0446520328879982,-0.166800374643593
"AM_to_AM",0.0915066350342728,-0.125948525462791
