"binominal","F01286","F01287","F01289","F00679","F00727","F00709","state","taxa"
"Corynocarpus_laevigatus","Corynocarpus","laevigatus","Corynocarpaceae",0.5704,22.02495914,0.177676951,"AM","Corynocarpus_laevigatus"
"Corynocarpus_laevigatus","Corynocarpus","laevigatus","Corynocarpaceae",0.5704,31.54837758,0.123948812,"AM","Corynocarpus_laevigatus"
"Corynocarpus_laevigatus","Corynocarpus","laevigatus","Corynocarpaceae",0.6361,21.91793801,0.143520309,"AM","Corynocarpus_laevigatus"
"Corynocarpus_laevigatus","Corynocarpus","laevigatus","Corynocarpaceae",0.607,20.46655216,0.168811881,"AM","Corynocarpus_laevigatus"
"Corynocarpus_laevigatus","Corynocarpus","laevigatus","Corynocarpaceae",0.446,37.45238298,0.170820353,"AM","Corynocarpus_laevigatus"
"Corynocarpus_laevigatus","Corynocarpus","laevigatus","Corynocarpaceae",0.6337,21.52638064,0.14732577,"AM","Corynocarpus_laevigatus"
"Corynocarpus_laevigatus","Corynocarpus","laevigatus","Corynocarpaceae",0.5302,20.97619784,0.215846539,"AM","Corynocarpus_laevigatus"
"Corythophora_alta","Corythophora","alta","Lecythidaceae",0.45,12.08,0.592,"NMAM","Corythophora_alta"
"Cotoneaster_acutifolius","Cotoneaster","acutifolius","Rosaceae",0.2034,102.698,0.3,"AM","Cotoneaster_acutifolius"
"Cotoneaster_adpressus","Cotoneaster","adpressus","Rosaceae",0.24365,88.57128378,0.238709677,"AM","Cotoneaster_adpressus"
"Cotoneaster_multiflorus","Cotoneaster","multiflorus","Rosaceae",0.22965,146.1748496,0.170460705,"AM","Cotoneaster_multiflorus"
"Couepia_magnoliifolia","Couepia","magnoliifolia","Chrysobalanaceae",0.265,23.26,0.675,"AM","Couepia_magnoliifolia"
"Crataegus_monogyna","Crataegus","monogyna","Rosaceae",0.431175,10.08847613,0.700739281,"AM","Crataegus_monogyna"
"Crataegus_pinnatifida","Crataegus","pinnatifida","Rosaceae",0.21435,105.2808225,0.271130031,"AM","Crataegus_pinnatifida"
"Cratoxylum_cochinchinense","Cratoxylum","cochinchinense","Hypericaceae",0.12092,32.53,0.41,"AM","Cratoxylum_cochinchinense"
"Crepis_foetida","Crepis","foetida","Asteraceae",0.256,301,0.072,"AM","Crepis_foetida"
"Crepis_tectorum","Crepis","tectorum","Asteraceae",0.34,119,0.09,"AM","Crepis_tectorum"
"Critoniopsis_floribunda","Critoniopsis","floribunda","Asteraceae",0.4084,33.19872015,0.2298573,"AM","Critoniopsis_floribunda"
"Critoniopsis_floribunda","Critoniopsis","floribunda","Asteraceae",0.5073,15.04473955,0.329623741,"AM","Critoniopsis_floribunda"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.607194743,19.81682934,0.17415137,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.6842,19.19052446,0.141744103,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.618184777,18.56139457,0.179484079,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.6942,5.113762791,0.516826923,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.6251,15.82592663,0.205859375,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.63040583,10.0748661,0.317794971,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.5142,20.11692069,0.239471511,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.563565104,16.60196481,0.241330502,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.622279035,21.7950473,0.150805338,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.3701,11.53236491,0.805084746,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.5063,19.87215353,0.250519751,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.4682,21.42885854,0.270448549,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.5142,20.11692069,0.239471511,"AM","Critoniopsis_pycnantha"
"Critoniopsis_pycnantha","Critoniopsis","pycnantha","Asteraceae",0.59325,15.2210102,0.236524537,"AM","Critoniopsis_pycnantha"
"Croton_kongensis","Croton","kongensis","Euphorbiaceae",0.95036,6.81934817,0.334577032,"AM","Croton_kongensis"
"Croton_kongensis","Croton","kongensis","Euphorbiaceae",0.704233333,5.762816556,0.485435634,"AM","Croton_kongensis"
"Croton_kongensis","Croton","kongensis","Euphorbiaceae",0.569133333,14.51177719,0.273157414,"AM","Croton_kongensis"
"Croton_kongensis","Croton","kongensis","Euphorbiaceae",0.739733333,5.975617818,0.416779151,"AM","Croton_kongensis"
"Croton_kongensis","Croton","kongensis","Euphorbiaceae",0.536833333,13.68670094,0.351513341,"AM","Croton_kongensis"
"Croton_kongensis","Croton","kongensis","Euphorbiaceae",0.788533333,4.173506103,0.521288758,"AM","Croton_kongensis"
"Cryptocarya_acutifolia","Cryptocarya","acutifolia","Lauraceae",0.905733333,5.644367811,0.28160586,"AM","Cryptocarya_acutifolia"
"Cryptocarya_acutifolia","Cryptocarya","acutifolia","Lauraceae",0.960666667,3.998793867,0.350792682,"AM","Cryptocarya_acutifolia"
"Cryptocarya_acutifolia","Cryptocarya","acutifolia","Lauraceae",0.973566667,4.725555918,0.293412854,"AM","Cryptocarya_acutifolia"
"Cryptocarya_acutifolia","Cryptocarya","acutifolia","Lauraceae",0.877533333,4.979026992,0.34114536,"AM","Cryptocarya_acutifolia"
"Cryptocarya_acutifolia","Cryptocarya","acutifolia","Lauraceae",0.978866667,4.843330905,0.281296665,"AM","Cryptocarya_acutifolia"
"Cryptocarya_acutifolia","Cryptocarya","acutifolia","Lauraceae",0.956566667,4.486190281,0.316895178,"AM","Cryptocarya_acutifolia"
"Cryptocarya_brachythyrsa","Cryptocarya","brachythyrsa","Lauraceae",0.891066667,6.473976256,0.252710197,"AM","Cryptocarya_brachythyrsa"
"Cryptocarya_chinensis","Cryptocarya","chinensis","Lauraceae",0.557533333,19.84454398,0.210165455,"AM","Cryptocarya_chinensis"
"Cryptocarya_chinensis","Cryptocarya","chinensis","Lauraceae",0.728566667,5.086327915,0.490627414,"AM","Cryptocarya_chinensis"
"Cryptocarya_chinensis","Cryptocarya","chinensis","Lauraceae",0.497533333,17.5361631,0.299753134,"AM","Cryptocarya_chinensis"
"Cryptocarya_chinensis","Cryptocarya","chinensis","Lauraceae",0.75796,4.93,0.31,"AM","Cryptocarya_chinensis"
"Cryptocarya_chinensis","Cryptocarya","chinensis","Lauraceae",0.98223,7.51,0.2,"AM","Cryptocarya_chinensis"
"Cryptocarya_chinensis","Cryptocarya","chinensis","Lauraceae",0.8502,5.91812092,0.320670447,"AM","Cryptocarya_chinensis"
"Cryptocarya_concinna","Cryptocarya","concinna","Lauraceae",0.48475,18.16,0.37,"AM","Cryptocarya_concinna"
"Cryptocarya_concinna","Cryptocarya","concinna","Lauraceae",0.43775,33.09776591,0.200751656,"AM","Cryptocarya_concinna"
"Cryptocarya_concinna","Cryptocarya","concinna","Lauraceae",0.8,3.797127469,0.523932062,"AM","Cryptocarya_concinna"
"Cryptocarya_concinna","Cryptocarya","concinna","Lauraceae",0.735119048,6.681505463,0.352630966,"AM","Cryptocarya_concinna"
"Cryptocarya_concinna","Cryptocarya","concinna","Lauraceae",0.521,22.23030303,0.211003324,"AM","Cryptocarya_concinna"
"Cryptocarya_yunnanensis","Cryptocarya","yunnanensis","Lauraceae",0.9515,4.749159531,0.340201555,"AM","Cryptocarya_yunnanensis"
"Cryptocarya_yunnanensis","Cryptocarya","yunnanensis","Lauraceae",0.9354,3.802244368,0.411608014,"AM","Cryptocarya_yunnanensis"
"Cryptocarya_yunnanensis","Cryptocarya","yunnanensis","Lauraceae",0.953133333,4.57630487,0.310907636,"AM","Cryptocarya_yunnanensis"
"Cryptomeria_japonica","Cryptomeria","japonica","Cupressaceae",0.6076,19.11998232,0.180470588,"AM","Cryptomeria_japonica"
"Cryptomeria_japonica","Cryptomeria","japonica","Cupressaceae",0.631166667,21.37691327,0.15532051,"AM","Cryptomeria_japonica"
"Cryptomeria_japonica","Cryptomeria","japonica","Cupressaceae",0.76985,13.06599896,0.170800915,"AM","Cryptomeria_japonica"
"Cryptomeria_japonica","Cryptomeria","japonica","Cupressaceae",0.397483333,50.72764606,0.160713384,"AM","Cryptomeria_japonica"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.47,11.63,0.05443,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.56,4.94,0.11256,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.375308898,13.59336325,0.072500051,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.43,13.8,0.056,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.238016529,15.92307692,0.049786511,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.46090616,5.601668663,0.157500111,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.449587598,4.00000003,0.119381355,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.77,2.01,0.13761,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.5798,16.65387795,0.225777778,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.665021292,4.481337603,0.067500167,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.363636999,10.3846108,0.050349628,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.376860362,6.307690403,0.108173069,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.69,18.9,0.14,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.447737287,11.42739073,0.062500129,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.55809,48.68,0.21,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.625515172,1.867231771,0.198750084,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.48853,30.43,0.25,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.68,15.8,0.17,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.641323079,2.153847753,0.151048639,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.667769341,2.076924741,0.128642402,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.7732,7.24,0.31,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.487243204,14.2655628,0.040000083,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.59,19.2,0.19,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.493827866,12.02490093,0.047500148,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.908642544,2.315364524,0.077500173,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.82,11.4,0.17,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.373858333,60.90875525,0.233870968,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.53201,15.08,0.24,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.257851896,13.53845552,0.060302795,"AM","Cunninghamia_lanceolata"
"Cunninghamia_lanceolata","Cunninghamia","lanceolata","Cupressaceae",0.297520661,12.46153846,0.062239593,"AM","Cunninghamia_lanceolata"
"Cyathea_smithii","Cyathea","smithii","Cyatheaceae",0.31,30.1,0.4,"AM","Cyathea_smithii"
"Cycas_nathorstii","Cycas","nathorstii","Cycadaceae",0.865777778,11.68838686,0.189773492,"AM","Cycas_nathorstii"
"Cycas_panzhihuaensis","Cycas","panzhihuaensis","Cycadaceae",0.882333333,10.28985686,0.181327699,"AM","Cycas_panzhihuaensis"
"Cycas_panzhihuaensis","Cycas","panzhihuaensis","Cycadaceae",0.960166667,6.959858326,0.230482777,"AM","Cycas_panzhihuaensis"
"Cydonia_oblonga","Cydonia","oblonga","Rosaceae",0.3992,9.416966696,0.933558265,"AM","Cydonia_oblonga"
"Cystopteris_sudetica","Cystopteris","sudetica","Cystopteridaceae",0.708894247,103.5033066,0.109859557,"AM","Cystopteris_sudetica"
"Cystopteris_sudetica","Cystopteris","sudetica","Cystopteridaceae",0.424372687,189.4904976,0.059155367,"AM","Cystopteris_sudetica"
"Cystopteris_sudetica","Cystopteris","sudetica","Cystopteridaceae",0.339810499,251.5923562,0.046479318,"AM","Cystopteris_sudetica"
"Cytisus_grandiflorus","Cytisus","grandiflorus","Fabaceae",0.742,3.251413722,0.792650672,"AM","Cytisus_grandiflorus"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae",0.6587,13.37872176,0.219405099,"AM","Dacrycarpus_dacrydioides"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae",0.6,17.8,0.21,"AM","Dacrycarpus_dacrydioides"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae",0.4995,23.70745443,0.215290934,"AM","Dacrycarpus_dacrydioides"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae",0.5972,16.6149264,0.214978903,"AM","Dacrycarpus_dacrydioides"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae",0.632,16.70201828,0.190843023,"AM","Dacrycarpus_dacrydioides"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae",0.4862,24.18626832,0.222864322,"AM","Dacrycarpus_dacrydioides"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae",0.679,12.78097694,0.215989515,"AM","Dacrycarpus_dacrydioides"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae",0.4602,25.01168892,0.240449438,"AM","Dacrycarpus_dacrydioides"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae",0.7682,12.12421168,0.177890625,"AM","Dacrycarpus_dacrydioides"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae",0.6381,18.89160083,0.165576592,"AM","Dacrycarpus_dacrydioides"
"Dacrycarpus_dacrydioides","Dacrycarpus","dacrydioides","Podocarpaceae",0.6267,14.4238151,0.22489019,"AM","Dacrycarpus_dacrydioides"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.216477273,68.14118457,0.398727171,"AM","Dacrycarpus_imbricatus"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.571,17.947,0.221,"AM","Dacrycarpus_imbricatus"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.497,21.999,0.237,"AM","Dacrycarpus_imbricatus"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.522,18.785,0.25,"AM","Dacrycarpus_imbricatus"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.587,15.382,0.245,"AM","Dacrycarpus_imbricatus"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.492,20.053,0.285,"AM","Dacrycarpus_imbricatus"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.489705882,38.3874209,0.138309035,"AM","Dacrycarpus_imbricatus"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.285606061,33.19543752,0.470215446,"AM","Dacrycarpus_imbricatus"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.438,23.35,0.296,"AM","Dacrycarpus_imbricatus"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.431,33.671,0.204,"AM","Dacrycarpus_imbricatus"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.479,20.598,0.273,"AM","Dacrycarpus_imbricatus"
"Dacrycarpus_imbricatus","Dacrycarpus","imbricatus","Podocarpaceae",0.505,9.983443709,0.500088648,"AM","Dacrycarpus_imbricatus"
"Dacrydium_balansae","Dacrydium","balansae","Podocarpaceae",0.847639785,6.2209489,0.526719084,"AM","Dacrydium_balansae"
"Dacrydium_balansae","Dacrydium","balansae","Podocarpaceae",0.288538829,24.60417832,0.396145478,"AM","Dacrydium_balansae"
"Dacrydium_balansae","Dacrydium","balansae","Podocarpaceae",0.397623656,13.41017473,0.44849684,"AM","Dacrydium_balansae"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.6762,14.06404321,0.198165138,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.5726,17.51862745,0.22173913,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.5156,22.98842301,0.208108108,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.5042,27.05295752,0.18489426,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.5092,24.52308271,0.2,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.49,11.3,0.24,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.5061,21.98025974,0.226470588,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.287,94.64264331,0.163541667,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.5589,22.08260223,0.184246575,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.5271,23.2226087,0.197142857,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.51,27.8,0.21,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.4983,19.60702703,0.262204724,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.6001,19.4133241,0.182323232,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.4296,30.5263587,0.227160494,"AM","Dacrydium_cupressinum"
"Dacrydium_cupressinum","Dacrydium","cupressinum","Podocarpaceae",0.469,23.90740175,0.242328042,"AM","Dacrydium_cupressinum"
"Dacrydium_gracile","Dacrydium","gracile","Podocarpaceae",0.542,14.924,0.3,"AM","Dacrydium_gracile"
"Dacrydium_gracile","Dacrydium","gracile","Podocarpaceae",0.698,8.78,0.307,"AM","Dacrydium_gracile"
"Dacrydium_gracile","Dacrydium","gracile","Podocarpaceae",0.527,17.692,0.311,"AM","Dacrydium_gracile"
"Dacrydium_gracile","Dacrydium","gracile","Podocarpaceae",0.537,23.326,0.217,"AM","Dacrydium_gracile"
"Dacrydium_gracile","Dacrydium","gracile","Podocarpaceae",0.434,22.916,0.302,"AM","Dacrydium_gracile"
"Dacrydium_pectinatum","Dacrydium","pectinatum","Podocarpaceae",0.577,14.605,0.271,"AM","Dacrydium_pectinatum"
"Dacrydium_pectinatum","Dacrydium","pectinatum","Podocarpaceae",0.508,16.488,0.303,"AM","Dacrydium_pectinatum"
"Dacrydium_pectinatum","Dacrydium","pectinatum","Podocarpaceae",0.539,14.083,0.317,"AM","Dacrydium_pectinatum"
"Dacrydium_pectinatum","Dacrydium","pectinatum","Podocarpaceae",0.614,14.675,0.238,"AM","Dacrydium_pectinatum"
"Dacryodes_peruviana","Dacryodes","peruviana","Burseraceae",0.4414,22.48754043,0.290482077,"AM","Dacryodes_peruviana"
"Dactylis_glomerata","Dactylis","glomerata","Poaceae",0.12,252,0.25,"AM","Dactylis_glomerata"
"Dactylis_glomerata","Dactylis","glomerata","Poaceae",0.213,287,0.132,"AM","Dactylis_glomerata"
"Dactylis_glomerata","Dactylis","glomerata","Poaceae",0.235716667,412.5991704,0.038362094,"AM","Dactylis_glomerata"
"Dalea_purpurea","Dalea","purpurea","Fabaceae",0.3316,61.28580645,0.19375,"AM","Dalea_purpurea"
"Dalea_purpurea","Dalea","purpurea","Fabaceae",0.42,40,0.24,"AM","Dalea_purpurea"
"Danthonia_intermedia","Danthonia","intermedia","Poaceae",0.3774,15.56514286,0.583333333,"AM","Danthonia_intermedia"
"Daphniphyllum_pentandrum","Daphniphyllum","pentandrum","Daphniphyllaceae",0.272533333,63.17596899,0.26875,"AM","Daphniphyllum_pentandrum"
